title,url,time
Owner Operators - OTR - VAN - $6.5K/WEEKLY - LIGHT WEIGHT!,https://dallas.craigslist.org/dal/trp/d/dallas-owner-operators-otr-van-65k/7503466727.html,Jul  1
"LOCAL HOME DAILY!!!! EARN UP TO $100,000  Per Year!!!!",https://dallas.craigslist.org/ndf/trp/d/lake-dallas-local-home-daily-earn-up-to/7503465174.html,Jul  1
Midwest Dedicated New Minimum $.58-$.68 CPM Best Fleets 2022!,https://dallas.craigslist.org/mdf/trp/d/arlington-midwest-dedicated-new-minimum/7503464897.html,Jul  1
Automotive Service Technician - Park Place Lexus Plano,https://dallas.craigslist.org/mdf/trd/d/plano-automotive-service-technician/7503462443.html,Jul  1
Automotive Service Technician - Park Place Lexus Grapevine,https://dallas.craigslist.org/mdf/trd/d/grapevine-automotive-service-technician/7503462442.html,Jul  1
Automotive Service Technician - Park Place Jaguar Land Rover,https://dallas.craigslist.org/mdf/trd/d/grapevine-automotive-service-technician/7503461950.html,Jul  1
HVAC Technician needed!,https://dallas.craigslist.org/ftw/trd/d/fort-worth-hvac-technician-needed/7503461898.html,Jul  1
⭐⭐Class A OTR 77CPM $1000 sign-on bonus⭐⭐,https://dallas.craigslist.org/dal/trp/d/woodridge-class-otr-77cpm-1000-sign-on/7503459436.html,Jul  1
"General Construction Needed in Dallas, TX! Start ASAP!",https://dallas.craigslist.org/dal/lab/d/dallas-general-construction-needed-in/7503456572.html,Jul  1
Hiring cleaning person - preferable a lady - for our construction site,https://dallas.craigslist.org/ndf/lab/d/dallas-hiring-cleaning-person/7503456212.html,Jul  1
"Dedicated, Regional Mileage Rate! $.58-$.68 CPM Best Fleets Winner!",https://dallas.craigslist.org/dal/trp/d/dallas-dedicated-regional-mileage-rate/7503455435.html,Jul  1
"Dedicated, Regional Mileage Rate! $.58-$.68 CPM Best Fleets Winner!",https://dallas.craigslist.org/dal/trp/d/dallas-dedicated-regional-mileage-rate/7503455194.html,Jul  1
"Major depression research studies– Payment up to $1,000",https://dallas.craigslist.org/dal/etc/d/dallas-major-depression-research/7503451591.html,Jul  1
OTR-Class A CDL Hazmat Truck Driver,https://dallas.craigslist.org/dal/trp/d/wylie-otr-class-cdl-hazmat-truck-driver/7503451418.html,Jul  1
Commercial plumbers needed w/ per diem $100 a day,https://dallas.craigslist.org/dal/trd/d/austin-commercial-plumbers-needed-per/7503451061.html,Jul  1
Opinion Research-$300,https://dallas.craigslist.org/ftw/etc/d/irving-opinion-research-300/7503447466.html,Jul  1
"😁FedEx Home Weekly - CDL A Truck Driver Bonus, Medical, Vacation😁",https://dallas.craigslist.org/ndf/trp/d/kansas-city-fedex-home-weekly-cdl-truck/7503447331.html,Jul  1
Class A Regional Driver - Dedicated account,https://dallas.craigslist.org/dal/trp/d/grand-prairie-class-regional-driver/7503445716.html,Jul  1
Solicito Chofer CDL clase A,https://dallas.craigslist.org/dal/trp/d/solicito-chofer-cdl-clase/7503443504.html,Jul  1
Contract Haulers Wanted!,https://dallas.craigslist.org/dal/trp/d/stephenville-contract-haulers-wanted/7503442865.html,Jul  1
Earn $80K To $100K A Year!,https://dallas.craigslist.org/ftw/trp/d/earn-80k-to-100k-year/7503442394.html,Jul  1
Looking for a better way to hire skilled workers and general laborers?,https://dallas.craigslist.org/dal/lab/d/addison-looking-for-better-way-to-hire/7503440987.html,Jul  1
*** OTR... CLASS A... UP TO $0.80 CPM ***,https://dallas.craigslist.org/dal/trp/d/dallas-otr-class-up-to-080-cpm/7503439923.html,Jul  1
Yard Worker at Core North Texas,https://dallas.craigslist.org/ftw/lab/d/fort-worth-yard-worker-at-core-north/7503439571.html,Jul  1
EXPERIENCED FREIGHT TRANSPORTATION BROKER AGENTS &/OR FLEET OPERATORS,https://dallas.craigslist.org/dal/trp/d/experienced-freight-transportation/7503438711.html,Jul  1
Licenced Crane Operator WANTED,https://dallas.craigslist.org/ndf/trd/d/farmersville-licenced-crane-operator/7503438587.html,Jul  1
Ins Agents 500 signing Bonus +Free Appts,https://dallas.craigslist.org/dal/sls/d/dallas-ins-agents-500-signing-bonus/7503437742.html,Jul  1
GET YOUR TRUCK TODAY!!! OTR COMPANY DRIVERS AND LTP POSITIONS ARE AVAI,https://dallas.craigslist.org/dal/trp/d/addison-get-your-truck-today-otr/7503436777.html,Jul  1
🛑LEASE A TRUCK - HIGH RATES TO COMPENSATE FUEL COST,https://dallas.craigslist.org/dal/trp/d/dallas-lease-truck-high-rates-to/7503435699.html,Jul  1
KC Regional 15 state area OTR - O/O,https://dallas.craigslist.org/dal/trp/d/dallas-kc-regional-15-state-area-otr-o/7503435250.html,Jul  1
REGIONAL CDL A DRIVERS- $1250-$1850 WEEK!!!,https://dallas.craigslist.org/dal/trp/d/grapevine-regional-cdl-drivers-week/7503434199.html,Jul  1
"LEASE TO OWN and COMPANY DRIVER POSITIONS (60cpm-80cpm) available, 2023 CASCADIA",https://dallas.craigslist.org/ftw/trp/d/glenview-lease-to-own-and-company/7503431651.html,Jul  1
Warehouse Material Handler (011),https://dallas.craigslist.org/ftw/lab/d/warehouse-material-handler-011/7503431397.html,Jul  1
Automotive Sales Reps - New Location,https://dallas.craigslist.org/dal/sls/d/irving-automotive-sales-reps-new/7503429338.html,Jul  1
CAD drafter - Civil - Contract,https://dallas.craigslist.org/dal/egr/d/plano-cad-drafter-civil-contract/7503429337.html,Jul  1
Sales Representatives - Luxury Vehicles,https://dallas.craigslist.org/dal/sls/d/dallas-sales-representatives-luxury/7503429209.html,Jul  1
GET PAID WEEKLY working Shifts for Dallas Businesses!,https://dallas.craigslist.org/ftw/csr/d/richardson-get-paid-weekly-working/7503428920.html,Jul  1
Work Shifts on Your Own Terms with Snagajob!,https://dallas.craigslist.org/ftw/fbh/d/richardson-work-shifts-on-your-own/7503428810.html,Jul  1
**OWNER OPERATORS NEEDED-GREAT PAYING OTR FREIGHT**,https://dallas.craigslist.org/dal/trp/d/addison-owner-operators-needed-great/7503428731.html,Jul  1
💲🔥BE YOUR OWN BOSS: 2016-2023 TRUCKS: 2500-3000 TAKE HOME 🔥💲,https://dallas.craigslist.org/dal/trp/d/garland-be-your-own-boss-trucks-take/7503428245.html,Jul  1
Class A CDL Truck Driver - Dedicated Route- $1400/Week,https://dallas.craigslist.org/dal/trp/d/sunnyvale-class-cdl-truck-driver/7503428204.html,Jul  1
Cold Storage Warehouse is Hiring! $16.00 P/H,https://dallas.craigslist.org/ndf/lab/d/the-colony-cold-storage-warehouse-is/7503426547.html,Jul  1
New Staffing Office Now Open! 200 Openings,https://dallas.craigslist.org/ftw/lab/d/arlington-new-staffing-office-now-open/7503426364.html,Jul  1
Manufacturing jobs starting today. $100 Bonus,https://dallas.craigslist.org/ftw/mnu/d/arlington-manufacturing-jobs-starting/7503426248.html,Jul  1
🔥🔥 ATTENTION!!! HIRING OTR COMPANY DRIVERS!!! 70 to 80 CPM!!! 🔥🔥,https://dallas.craigslist.org/dal/trp/d/arlington-attention-hiring-otr-company/7503425489.html,Jul  1
OWNER OPERATOR ★ OTR & REGIONAL ★ PAID ORIENTATION ★ SIGN ON BONUS,https://dallas.craigslist.org/dal/trp/d/rowlett-owner-operator-otr-regional/7503425075.html,Jul  1
CLASS A CDL - $26.25/hr + Paid Benefits,https://dallas.craigslist.org/dal/trp/d/dallas-class-cdl-hr-paid-benefits/7503422416.html,Jul  1
Transportation Dispatcher - 3rd Shift,https://dallas.craigslist.org/dal/trp/d/dallas-transportation-dispatcher-3rd/7503421869.html,Jul  1
📢JOIN OTHER OWNER OPERATORS @THE FASTEST GROWING 100% O/ OPERATOR FLEET🚚,https://dallas.craigslist.org/dal/trp/d/dallas-join-other-owner-operators-the/7503419776.html,Jul  1
female models wanted,https://dallas.craigslist.org/dal/tfr/d/dallas-female-models-wanted/7503418253.html,Jul  1
"CLASS A CDL WITH HAZMAT ** OTR DRIVER** $8,000 SIGN ON at .70 per mile",https://dallas.craigslist.org/mdf/trp/d/roanoke-class-cdl-with-hazmat-otr/7503412147.html,Jul  1
CDL Owner Operator Self Dispatch Solo Ave $5-7K Team $10-15K,https://dallas.craigslist.org/dal/trp/d/dallas-cdl-owner-operator-self-dispatch/7503401203.html,Jul  1
General Service Technician / Mechanic | Up to 20/hr & Weekends Off |,https://dallas.craigslist.org/ndf/trd/d/celina-general-service-technician/7503394704.html,Jul  1
Automotive Technician / Mechanic | Up To 40/hr & Weekends Off,https://dallas.craigslist.org/ndf/trd/d/celina-automotive-technician-mechanic/7503394163.html,Jul  1
Outside enrollment rep making $2000+ a week!,https://dallas.craigslist.org/dal/sls/d/garland-outside-enrollment-rep-making/7503390648.html,Jul  1
Assembly  Positions,https://dallas.craigslist.org/ndf/mnu/d/carrollton-assembly-positions/7503376034.html,Jun 30
Wireless Sales Expert (F/T - Costco Channel),https://dallas.craigslist.org/dal/ret/d/lewisville-wireless-sales-expert-t/7503365485.html,Jun 30
Office Assistant /Shipping Department,https://dallas.craigslist.org/dal/hea/d/carrollton-office-assistant-shipping/7503364492.html,Jun 30
Semi Truck - Freight - Dispatch - Dispatcher - Driver Assistance,https://dallas.craigslist.org/dal/ofc/d/dallas-semi-truck-freight-dispatch/7503363226.html,Jun 30
HIRING OTR DRIVER CDL ASAP,https://dallas.craigslist.org/dal/trp/d/dallas-hiring-otr-driver-cdl-asap/7503353253.html,Jun 30
CDL A Driver - $7500 Sign on Bonus,https://dallas.craigslist.org/dal/trp/d/dallas-cdl-driver-sign-on-bonus/7503316994.html,Jun 30
CDL A Local Driver - $7500 sign on bonus,https://dallas.craigslist.org/dal/trp/d/dallas-cdl-local-driver-sign-on-bonus/7503316976.html,Jun 30
✭✭Lyft Driver -- Signing Up Is Easy✭✭,https://dallas.craigslist.org/dal/trp/d/dallas-lyft-driver-signing-up-is-easy/7503297246.html,Jun 30
Commercial Cleaning Technician Part-Time,https://dallas.craigslist.org/dal/lab/d/dallas-commercial-cleaning-technician/7503299314.html,Jun 30
"$10,000.00 SIGN ON BONUS OTR TRUCK DRIVER (Hartford, WI)",https://dallas.craigslist.org/dal/trp/d/hartford-sign-on-bonus-otr-truck-driver/7503295361.html,Jun 30
Pickup and Delivery Service,https://dallas.craigslist.org/dal/trp/d/rowlett-pickup-and-delivery-service/7503291744.html,Jun 30
Hyena's Comedy Club Needs A Doorperson,https://dallas.craigslist.org/ftw/lab/d/fort-worth-hyenas-comedy-club-needs/7503288878.html,Jun 30
Outside Roofing Sales Associate,https://dallas.craigslist.org/ndf/sls/d/farmersville-outside-roofing-sales/7503280477.html,Jun 30
Fort Worth General Labor! START ASAP! FULL TIME! ($12-13hr),https://dallas.craigslist.org/dal/lab/d/fort-worth-fort-worth-general-labor/7503279141.html,Jun 30
Arlington GENERAL LABOR! START ASAP! FULL TIME! ($12-13hr),https://dallas.craigslist.org/sdf/lab/d/arlington-arlington-general-labor-start/7503278003.html,Jun 30
Make $2500+ weekly with LOWEST RENTAL RATES on market!,https://dallas.craigslist.org/ftw/trp/d/garland-make-2500-weekly-with-lowest/7503276268.html,Jun 30
Dispatche - USM,https://dallas.craigslist.org/ndf/lab/d/lewisville-dispatche-usm/7503274324.html,Jun 30
Local truck driver,https://dallas.craigslist.org/dal/trp/d/dallas-local-truck-driver/7503273384.html,Jun 30
Auto Tech Needed,https://dallas.craigslist.org/ftw/trd/d/arlington-auto-tech-needed/7503272088.html,Jun 30
Billing Administrator - Flower Mound  PT,https://dallas.craigslist.org/ndf/ofc/d/flower-mound-billing-administrator/7503271763.html,Jun 30
DELIVERY DRIVER,https://dallas.craigslist.org/ftw/csr/d/fort-worth-delivery-driver/7503266910.html,Jun 30
DELIVERY DRIVER,https://dallas.craigslist.org/ftw/trp/d/fort-worth-delivery-driver/7503266366.html,Jun 30
DELIVERY DRIVER,https://dallas.craigslist.org/ftw/lab/d/fort-worth-delivery-driver/7503265942.html,Jun 30
"$$ SAND HAULERS  W\CLASS A, $1400 - $2300 PER WEEK!! (OK, TX & LA )",https://dallas.craigslist.org/ftw/trp/d/ada-sand-haulers-wclass-per-week-ok-tx/7503264571.html,Jun 30
Class A CDL Driver,https://dallas.craigslist.org/dal/trp/d/arlington-class-cdl-driver/7503260701.html,Jun 30
Kitchen / Sushi Chef,https://dallas.craigslist.org/ftw/fbh/d/fort-worth-kitchen-sushi-chef/7503258128.html,Jun 30
Local Driver Needed- Company Provided Truck,https://dallas.craigslist.org/mdf/trp/d/arlington-local-driver-needed-company/7503252661.html,Jun 30
Local Driver Needed- Company Provided Truck,https://dallas.craigslist.org/mdf/lab/d/arlington-local-driver-needed-company/7503252659.html,Jun 30
Local Driver Needed- Company Provided Truck,https://dallas.craigslist.org/mdf/mnu/d/arlington-local-driver-needed-company/7503252660.html,Jun 30
Electrician and Helpers Needed,https://dallas.craigslist.org/ftw/trd/d/electrician-and-helpers-needed/7503252023.html,Jun 30
Order puller /packer,https://dallas.craigslist.org/ftw/lab/d/arlington-order-puller-packer/7503248475.html,Jun 30
Lose Weight and Make Money Online,https://dallas.craigslist.org/dal/sls/d/dallas-lose-weight-and-make-money-online/7503247392.html,Jun 30
Help Wanted- Sewing Experience/ Costura,https://dallas.craigslist.org/mdf/trd/d/arlington-help-wanted-sewing-experience/7503247084.html,Jun 30
Help Wanted- Sewing Experience/ Costura,https://dallas.craigslist.org/mdf/lab/d/arlington-help-wanted-sewing-experience/7503247081.html,Jun 30
Help Wanted- Sewing Experience/ Costura,https://dallas.craigslist.org/mdf/mnu/d/arlington-help-wanted-sewing-experience/7503247083.html,Jun 30
Concrete workers needed! $25-$30/hour,https://dallas.craigslist.org/ndf/lab/d/mckinney-concrete-workers-needed-hour/7503245565.html,Jun 30
Alterations Associate-$20/Hour,https://dallas.craigslist.org/dal/etc/d/dallas-alterations-associate-20-hour/7503244549.html,Jun 30
Pipe Main Line Excavator Operator,https://dallas.craigslist.org/dal/lab/d/lightfoot-pipe-main-line-excavator/7503242085.html,Jun 30
Apartment Make Ready/Punch Tech - Summerbend,https://dallas.craigslist.org/mdf/lab/d/irving-apartment-make-ready-punch-tech/7503240744.html,Jun 30
"Order Processing, Testing, and Shipping - $13 to $16.00/Hour",https://dallas.craigslist.org/ndf/ret/d/dallas-order-processing-testing-and/7503239891.html,Jun 30
Looking for a driver Local!!,https://dallas.craigslist.org/ndf/trp/d/frisco-looking-for-driver-local/7503237982.html,Jun 30
Deliver with Gopuff - Earn Big & Keep 100% of Your Tips,https://dallas.craigslist.org/dal/fbh/d/dallas-deliver-with-gopuff-earn-big/7503237078.html,Jun 30
Community Leasing Associate,https://dallas.craigslist.org/dal/rej/d/plano-community-leasing-associate/7503236587.html,Jun 30
General Labor,https://dallas.craigslist.org/dal/lab/d/terrell-general-labor/7503233134.html,Jun 30
Hvac technician/ hvac installer/ hvac helper,https://dallas.craigslist.org/dal/trd/d/garland-hvac-technician-hvac-installer/7503228581.html,Jun 30
Deliver with Gopuff - Earn Big & Keep 100% of Your Tips,https://dallas.craigslist.org/dal/lab/d/dallas-deliver-with-gopuff-earn-big/7503223497.html,Jun 30
Hiring Moving Contractors with HIGH PAY!!!,https://dallas.craigslist.org/mdf/lab/d/irving-hiring-moving-contractors-with/7503224195.html,Jun 30
Class A CDL driver needed,https://dallas.craigslist.org/ndf/trp/d/mckinney-class-cdl-driver-needed/7503223833.html,Jun 30
CDL Class B Straight Truck Team Drivers,https://dallas.craigslist.org/dal/trp/d/dallas-cdl-class-straight-truck-team/7503223282.html,Jun 30
Customer Service Representative,https://dallas.craigslist.org/dal/csr/d/plano-customer-service-representative/7503221266.html,Jun 30
CASH Pay - Virtual Focus Group July 8th,https://dallas.craigslist.org/mdf/etc/d/dallas-cash-pay-virtual-focus-group/7503219112.html,Jun 30
Help Needed In Southwest Arlington,https://dallas.craigslist.org/sdf/lab/d/arlington-help-needed-in-southwest/7503218529.html,Jun 30
WAREHOUSE WORKER - HALTOM CITY - NEEDED ASAP - M-F,https://dallas.craigslist.org/mdf/lab/d/haltom-city-warehouse-worker-haltom/7503216675.html,Jun 30
CASH Pay - Virtual Focus Group July 8th,https://dallas.craigslist.org/ftw/etc/d/arlington-cash-pay-virtual-focus-group/7503216120.html,Jun 30
Independent Contractors with Cargo Vans or Sprinter Vans,https://dallas.craigslist.org/dal/trp/d/lewisville-independent-contractors-with/7503215673.html,Jun 30
Independent Contractors with Box trucks.,https://dallas.craigslist.org/dal/trp/d/lewisville-independent-contractors-with/7503215352.html,Jun 30
Day Camp Worker,https://dallas.craigslist.org/ftw/npo/d/arlington-day-camp-worker/7503211252.html,Jun 30
Class A Tanker Driver - Overtime Available!,https://dallas.craigslist.org/dal/trp/d/dallas-class-tanker-driver-overtime/7503209324.html,Jun 30
Commercial Construction Company - Bookkeeper,https://dallas.craigslist.org/dal/acc/d/dallas-commercial-construction-company/7503205912.html,Jun 30
Dog Bather for Grooming Shop,https://dallas.craigslist.org/mdf/etc/d/plano-dog-bather-for-grooming-shop/7503204549.html,Jun 30
📞📞📞 OWNER OPERATORS WANTED $$$ BRAND NEW TRAILERS $$$$$$,https://dallas.craigslist.org/dal/trp/d/dallas-owner-operators-wanted-brand-new/7503203403.html,Jun 30
Custodian,https://dallas.craigslist.org/ftw/trd/d/fort-worth-custodian/7503203179.html,Jun 30
CDL CLASS A DRIVER WANTED - LOCAL,https://dallas.craigslist.org/ftw/trp/d/grand-prairie-cdl-class-driver-wanted/7503203173.html,Jun 30
City Works Ft. Worth is Seeking an Experienced Busser! $500 Bonus!,https://dallas.craigslist.org/ftw/fbh/d/fort-worth-city-works-ft-worth-is/7503202368.html,Jun 30
DAIWA MASSAGE CHAIR  SALES representative,https://dallas.craigslist.org/ndf/ret/d/plano-daiwa-massage-chair-sales/7503201922.html,Jun 30
DAIWA MASSAGE CHAIR  SALES representative,https://dallas.craigslist.org/ndf/sls/d/plano-daiwa-massage-chair-sales/7503201621.html,Jun 30
Manufacturing jobs starting today. $100 Bonus,https://dallas.craigslist.org/ftw/mnu/d/arlington-manufacturing-jobs-starting/7503196271.html,Jun 30
Cabinetry Drafter,https://dallas.craigslist.org/ndf/lab/d/flower-mound-cabinetry-drafter/7503196022.html,Jun 30
"Fortune 500 Company hiring with a $1,100 Bonus!",https://dallas.craigslist.org/dal/lab/d/terrell-fortune-500-company-hiring-with/7503196011.html,Jun 30
Manufacturing: Same Day Hiring!,https://dallas.craigslist.org/ndf/trd/d/flower-mound-manufacturing-same-day/7503195138.html,Jun 30
Manufacturing: Same Day Hiring!,https://dallas.craigslist.org/ndf/lab/d/flower-mound-manufacturing-same-day/7503194808.html,Jun 30
Norwegian Cruise Line- Upcoming Hiring Events!!!,https://dallas.craigslist.org/dal/fbh/d/dallas-norwegian-cruise-line-upcoming/7503194574.html,Jun 30
Construction Project Manager,https://dallas.craigslist.org/ndf/trd/d/flower-mound-construction-project/7503194477.html,Jun 30
Commercial Millwork Installer and Helper,https://dallas.craigslist.org/ndf/lab/d/flower-mound-commercial-millwork/7503194146.html,Jun 30
Manufacturing: Same Day Hiring!,https://dallas.craigslist.org/ndf/mnu/d/flower-mound-manufacturing-same-day/7503193747.html,Jun 30
Field Superintendent,https://dallas.craigslist.org/ndf/lab/d/flower-mound-field-superintendent/7503193423.html,Jun 30
"💲Got a truck? Put it to work! Throw away trash, Collect your cash.💲",https://dallas.craigslist.org/ftw/lab/d/plano-got-truck-put-it-to-work-throw/7503193277.html,Jun 30
Diesel Mechanic 30-40 Hour + Hire Bonus,https://dallas.craigslist.org/dal/lab/d/ludlow-diesel-mechanic-hour-hire-bonus/7503192062.html,Jun 30
AUTOMOTIVE TECHNICIAN AND LUBE TECH.  *1000.00/500.00 signing bonus,https://dallas.craigslist.org/ndf/trd/d/allen-automotive-technician-and-lube/7503188328.html,Jun 30
